,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,explicit,id,name,artists,available_markets,collab
1964-11-01,0.525,0.852,7,5,1,0.222,0.731,5.11e-05,0.218,0.884,8,3,0.69,0,6FT83pFXKhDlXDsNJFAHWz,You Never Can Tell,Chuck Berry,1.0,0
1964-11-01,0.596,0.7909999999999999,7,5,1,0.0446,0.425,0.000295,0.0886,0.98,6,3,0.61,0,3qt3ybU6MScMxMKL2TYBvt,No Particular Place To Go,Chuck Berry,1.0,0
1965,0.653,0.49,0,5,1,0.0408,0.32299999999999995,4.13e-06,0.0832,0.963,6,3,0.61,0,2zF8ro2hX0aEYaqXQdEKW1,How Sweet It Is (To Be Loved By You),Marvin Gaye,1.0,0
1965-01-01,0.556,0.57,2,5,1,0.0393,0.0118,0.000526,0.198,0.304,6,3,0.69,0,6rLqjzGV5VMLDWEnuUqi8q,Dancing In The Street,Martha Reeves & The Vandellas,1.0,0
1965-01-01,0.297,0.547,7,5,1,0.0343,0.603,1.43e-06,0.15,0.396,5,3,0.32,0,7HopGeSKiR0vYrX0TiRXjz,Bad Girl - Single Version,The Miracles,1.0,0
1965-01-01,0.606,0.815,2,5,0,0.0485,0.104,0.00566,0.0515,0.877,6,3,0.61,0,1WPqawIF9HCKfSOt7mN6X0,Nowhere To Run,Martha Reeves & The Vandellas,1.0,0
1965-03,0.473,0.421,3,5,0,0.0558,0.757,0.0,0.145,0.682,8,2,0.52,0,3p6keDkfLYYpuAdvv1Ktsh,That's How Strong My Love Is,Otis Redding,1.0,0
1965-03-05,0.53,0.873,4,5,0,0.118,0.297,0.0,0.0521,0.583,8,3,0.56,0,5e3isD5st7PGYzSJuoRSIV,A Well Respected Man,The Kinks,1.0,0
1965-03-22,0.39,0.31,5,5,1,0.0676,0.794,0.0,0.379,0.584,9,6,0.65,0,3RkQ3UwOyPqpIiIvGVewuU,Mr. Tambourine Man,Bob Dylan,1.0,0
1965-03-22,0.5720000000000001,0.418,0,5,1,0.0349,0.635,0.0,0.0961,0.6940000000000001,5,3,0.79,0,745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,1.0,0
1965-06-21,0.456,0.47,2,5,1,0.0294,0.513,3.76e-05,0.444,0.639,6,2,0.64,0,2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,1.0,0
1965-07-05,0.503,0.62,11,5,1,0.0296,0.471,0.0,0.159,0.713,6,3,0.6,0,6bJuuCtXYiwOcKT9s8uRh8,California Girls - Remix/Remastered,The Beach Boys,1.0,0
1965-07-30,0.723,0.863,2,5,1,0.0338,0.0383,0.0317,0.128,0.9309999999999999,7,4,0.77,0,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,1.0,0
1965-08-06,0.332,0.179,5,5,1,0.0326,0.879,0.0,0.0886,0.315,5,2,0.79,0,3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,1.0,0
1965-08-06,0.534,0.725,6,5,0,0.0332,0.188,0.0,0.0994,0.763,5,2,0.73,0,7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,1.0,0
1965-08-30,0.483,0.721,0,5,1,0.032,0.7290000000000001,0.0,0.18899999999999997,0.562,5,6,0.72,0,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,1.0,0
1965-09-15,0.74,0.322,0,5,1,0.0399,0.551,0.000763,0.17,0.629,5,3,0.63,0,5zQyqgNXKzhifkivumzxDS,My Girl,Otis Redding,1.0,0
1965-09-15,0.499,0.246,9,5,1,0.0325,0.7,0.00227,0.0965,0.152,7,3,0.6,0,4pdLyulbYLCrPmDzWWeJIZ,I've Been Loving You Too Long,Otis Redding,1.0,0
1965-12-03,0.5720000000000001,0.688,9,6,1,0.0608,0.0474,0.0,0.07200000000000001,0.856,7,2,0.56,0,4B3gkbr7aGC2sujjgivK0s,I Can't Explain - Mono Version,The Who,1.0,0
1965-12-03,0.41200000000000003,0.782,2,5,0,0.057999999999999996,0.308,0.00822,0.0775,0.705,5,3,0.69,0,4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,The Who,1.0,0
1965-12-03,0.688,0.435,9,5,1,0.0323,0.449,0.0,0.113,0.435,5,2,0.75,0,3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,1.0,0
1965-12-06,0.452,0.818,2,5,1,0.0439,0.135,2.72e-05,0.052000000000000005,0.755,6,4,0.68,0,5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,1.0,0
1966,0.547,0.8059999999999999,5,5,1,0.0418,0.569,0.000146,0.4270000000000001,0.971,7,3,0.31,0,2Dnsu9fl9UurKA3uHvgEjy,Get Down with It,Little Richard,0.2,0
1966,0.59,0.737,7,5,1,0.0384,0.40399999999999997,0.0,0.10800000000000001,0.877,7,3,0.65,0,676Rf0qIOh2gKNEl9TnCOx,Get Ready,The Temptations,1.0,0
1966,0.763,0.6559999999999999,0,5,1,0.0417,0.5489999999999999,0.0,0.125,0.9259999999999999,6,3,0.67,0,4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,The Temptations,1.0,0
1966,0.701,0.517,2,5,1,0.0357,0.765,0.0,0.385,0.688,6,3,0.56,0,7N3UAu6FkwdBg9J7OONBBP,Jimmy Mack,Martha Reeves & The Vandellas,1.0,0
1966-01-11,0.721,0.62,9,5,1,0.0326,0.379,4.31e-05,0.344,0.644,6,3,0.42,0,1a8vVeidOsauNu6rQmHBRS,Killing Floor,"""Howlin Wolf""",1.0,0
1966-04-01,0.483,0.275,0,5,1,0.0418,0.232,0.0,0.125,0.31,7,4,0.63,0,4PFiLGx8jAzcAJxwPLUeZ9,Cigarettes and Coffee,Otis Redding,1.0,0
1966-04-15,0.46399999999999997,0.795,1,5,1,0.0926,0.0493,0.00244,0.39899999999999997,0.612,8,3,0.78,0,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,1.0,0
1966-06-16,0.392,0.629,5,5,1,0.0335,0.718,3.76e-06,0.129,0.72,6,3,0.73,0,2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice - Stereo Mix,The Beach Boys,1.0,0
1966-06-16,0.5670000000000001,0.745,8,5,1,0.0264,0.402,0.0,0.0873,0.903,6,3,0.62,0,2ULL3VZf4WwBKO4vjwT7Bg,Sloop John B - Remastered,The Beach Boys,1.0,0
1966-06-16,0.521,0.487,6,5,0,0.0299,0.253,0.0,0.0579,0.483,6,3,0.72,0,6iGU74CwXuT4XVepjc9Emf,God Only Knows - Remastered,The Beach Boys,1.0,0
1966-06-27,0.311,0.775,2,5,1,0.076,0.506,0.0,0.897,0.477,6,6,0.46,0,2j25bv2cpByJLaNZRKEBwR,Trouble Every Day,The Mothers Of Invention,1.0,0
1966-07-15,0.392,0.5429999999999999,0,5,0,0.0311,0.00403,0.624,0.0462,0.611,6,3,0.39,0,3NTegpfIg2erCDlXo1xu9b,Lost Women - The Stereo Album,The Yardbirds,1.0,0
1966-07-15,0.434,0.546,0,5,0,0.0379,0.0345,0.098,0.0935,0.465,6,3,0.36,0,2Ajtl0ro60h3VN3rD3Y1IF,Lost Women - The Mono Album,The Yardbirds,1.0,0
1966-07-15,0.529,0.861,11,5,1,0.0784,0.292,0.225,0.314,0.387,5,2,0.47,0,07KYQySlrmE94gaLbhvp4X,Over Under Sideways Down - The Mono Album,The Yardbirds,1.0,0
1966-07-18,0.364,0.768,9,5,1,0.0757,0.21,0.136,0.503,0.37,7,4,0.57,0,2BGNomqCxEDcXyxf8bg27k,Eight Miles High,The Byrds,1.0,0
1966-07-18,0.583,0.708,7,5,1,0.0356,0.268,0.0,0.271,0.927,5,2,0.46,0,6TZYGQ2djryNbg98vV5Prg,Mr. Spaceman,The Byrds,1.0,0
1966-08,0.4270000000000001,0.603,0,5,1,0.035,0.00729,0.568,0.0559,0.639,6,3,0.39,0,56bNAn1LIqmGTETWnBJTQK,Lost Woman,The Yardbirds,1.0,0
1966-08-25,0.523,0.48,3,5,1,0.0492,0.214,0.0,0.0751,0.81,8,3,0.62,0,0UERoCKd24PKovd4BwRzBQ,It Takes Two,Kim Weston,1.0,0
1966-10-10,0.485,0.38,3,5,1,0.034,0.8290000000000001,0.0,0.103,0.531,5,2,0.67,0,4Xl2PrS3DJqqSKXCo6Uhv9,Homeward Bound,Simon & Garfunkel,1.0,0
1966-10-10,0.336,0.248,2,4,1,0.0324,0.648,0.0,0.113,0.297,6,3,0.64,0,3g2fYZW5v2od8KIF7VktT0,Scarborough Fair / Canticle,Simon & Garfunkel,1.0,0
1966-10-15,0.5870000000000001,0.133,9,4,0,0.0565,0.18600000000000005,2.26e-05,0.258,0.068,5,3,0.65,0,36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,Otis Redding,1.0,0
1966-10-28,0.595,0.465,2,5,0,0.026,0.102,0.0,0.0641,0.4920000000000001,6,4,0.68,0,0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon - Mono Mix,The Kinks,1.0,0
1966-12-04,0.524,0.258,4,5,1,0.0287,0.8290000000000001,0.00164,0.32799999999999996,0.349,6,3,0.55,0,4tj7IsJrn4MvesuhoY0JBy,I'm So Lonesome I Could Cry,Hank Williams,0.0,0
1966-12-09,0.375,0.44799999999999995,9,5,1,0.0264,0.106,5.550000000000003e-05,0.141,0.564,4,3,0.6,0,62nYkaIBesfvQSSwTjPnYS,I Feel Free,Cream,1.0,0
1967,0.253,0.45,1,5,1,0.0341,0.758,0.0,0.0822,0.34600000000000003,4,4,0.33,0,4l1vkRQgycmsEWhCSTvTQH,I Don't Need You Around,Jackie Wilson,1.0,0
1967,0.5920000000000001,0.363,4,5,1,0.0431,0.526,0.000696,0.319,0.618,5,3,0.55,0,4HljoGSCvaFsesUZWpb2mK,Call On Me,Janis Joplin,1.0,0
1967,0.634,0.677,2,5,1,0.0448,0.318,0.0,0.0902,0.939,5,3,0.68,0,5qyq1H5OPMlfuvZQ1wQNo7,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,1.0,0
1967-01-04,0.413,0.725,3,5,0,0.0324,0.369,2.1600000000000007e-05,0.0905,0.44,6,7,0.72,0,5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,1.0,0
1967-01-04,0.34700000000000003,0.302,0,5,1,0.0291,0.163,9.17e-05,0.14,0.0332,5,12,0.63,1,5UgT7w6zVZjP3oyawMzbiK,The End,The Doors,1.0,0
1967-01-04,0.421,0.7509999999999999,9,5,1,0.0472,0.2,0.0,0.17,0.789,4,2,0.72,0,6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,1.0,0
1967-02-06,0.5579999999999999,0.524,4,5,1,0.0339,0.109,0.0,0.17,0.727,6,3,0.48,0,1yexhSDARSLVvRCBU3wDAm,My Back Pages,The Byrds,1.0,0
1967-03-10,0.805,0.5579999999999999,0,5,1,0.041,0.16399999999999998,2.2e-05,0.0546,0.965,6,2,0.73,0,7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,1.0,0
1967-03-12,0.201,0.777,1,5,1,0.0705,0.304,0.78,0.0981,0.235,7,7,0.62,0,5by3w3NXvwDpV9FBSOR35u,Heroin,Nico,1.0,0
1967-03-12,0.55,0.145,0,4,1,0.0332,0.913,0.0,0.118,0.138,5,3,0.58,0,3PG7BAJG9WkmNOJOlc4uAo,Femme Fatale,Nico,1.0,0
1967-03-12,0.679,0.645,7,5,1,0.0442,0.032,0.868,0.152,0.826,6,5,0.62,0,3fElupNRLRJ0tbUDahPrAb,I'm Waiting For The Man,Nico,1.0,0
1967-03-12,0.225,0.618,8,5,0,0.0331,0.00137,0.616,0.079,0.5670000000000001,7,5,0.59,0,29engDqjmMr3VLqMm0c0WE,Venus In Furs,Nico,1.0,0
1967-03-12,0.506,0.442,5,5,0,0.0276,0.0869,0.00239,0.0846,0.532,5,3,0.67,0,11607FzqoipskTsXrwEHnJ,Sunday Morning,Nico,1.0,0
1967-05-12,0.277,0.479,5,5,0,0.0495,0.585,0.0224,0.16,0.483,3,4,0.57,0,3XxBSvDZKH5YvZZjTpn6eR,Red House,Jimi Hendrix,1.0,0
1967-05-12,0.507,0.847,1,5,0,0.0411,0.0751,0.237,0.3720000000000001,0.5660000000000001,5,3,0.62,0,23MrkN7g6Q5U7GLIxNHN1B,Foxey Lady,Jimi Hendrix,1.0,0
1967-05-12,0.499,0.495,5,5,1,0.0501,0.348,0.0286,0.2,0.339,4,3,0.64,0,5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,Jimi Hendrix,1.0,0
1967-05-12,0.34600000000000003,0.768,9,5,1,0.0377,0.00603,0.38,0.0244,0.532,8,4,0.71,0,0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,1.0,0
1967-05-12,0.5329999999999999,0.905,2,5,1,0.0754,0.008759999999999999,0.578,0.0698,0.486,5,3,0.72,0,0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,1.0,0
1967-07-10,0.448,0.542,4,5,0,0.0672,0.183,0.7859999999999999,0.106,0.319,7,4,0.42,0,2L5Bx3LhFMr078xAVfATny,White Summer - 2003 Remaster,The Yardbirds,1.0,0
1967-08-01,0.741,0.615,0,5,1,0.0358,0.519,0.000344,0.407,0.799,6,3,0.64,0,5fcxVCOtfesNzI2n4Y4kiJ,Jackson,June Carter Cash,1.0,0
1967-08-29,0.6629999999999999,0.6,7,5,1,0.032,0.43,0.0,0.184,0.8,6,3,0.81,0,7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Tammi Terrell,1.0,0
1967-09,0.491,0.583,7,5,1,0.0376,0.182,0.0,0.407,0.907,8,3,0.8,0,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,1.0,0
1967-09-15,0.512,0.69,1,5,0,0.0249,0.162,0.0,0.16699999999999998,0.417,5,3,0.67,0,5nrmGFJ87crVoJF5xdRqwn,Waterloo Sunset - Mono Mix,The Kinks,1.0,0
1967-09-18,0.396,0.473,10,5,0,0.0345,0.326,0.000124,0.109,0.385,7,4,0.72,0,5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations - Remastered,The Beach Boys,1.0,0
1967-09-25,0.6990000000000001,0.467,4,5,0,0.0375,0.685,0.0,0.315,0.764,6,2,0.7,0,1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,1.0,0
1967-09-25,0.684,0.698,9,5,1,0.041,0.332,5.16e-06,0.122,0.8390000000000001,7,3,0.63,0,67HxeUADW4H3ERfaPW59ma,Love Me Two Times,The Doors,1.0,0
1967-12-01,0.515,0.534,6,5,1,0.0768,0.181,0.00278,0.0547,0.426,4,2,0.7,0,1Eolhana7nKHYpcYpdVcT5,Little Wing,Jimi Hendrix,1.0,0
1967-12-01,0.461,0.7140000000000001,11,5,0,0.313,0.504,0.0171,0.684,0.454,5,3,0.62,0,3qebSLgUwaEqbwCM5sj5Kh,Castles Made of Sand,Jimi Hendrix,1.0,0
1967-12-15,0.34600000000000003,0.797,4,5,1,0.0888,0.0399,2.17e-05,0.0728,0.196,7,4,0.55,0,2nlSeJ6CgvWeVOkrLmadf6,I Can See For Miles,The Who,1.0,0
1968,0.396,0.752,5,5,0,0.0455,0.14,0.0135,0.113,0.703,9,4,0.44,0,1UHa7agK1kxbcyHLNQ8gTM,Tom Cat,Muddy Waters,1.0,0
1968,0.597,0.441,7,5,1,0.0341,0.249,0.0,0.133,0.767,7,3,0.4,0,4hdNtxRuhVgewZuIJRIs7A,I Say A Little Prayer,Martha Reeves & The Vandellas,1.0,0
1968,0.615,0.5489999999999999,1,5,1,0.0393,0.0802,0.000165,0.0976,0.7440000000000001,6,3,0.35,0,0qHYYS4hQPRNU2RPOImDlM,Light My Fire,Jackie Wilson,1.0,0
1968,0.491,0.0475,10,4,1,0.0454,0.852,0.778,0.133,0.104,8,3,0.47,0,1XCqGflyHjZAE1BnRqWUc9,Let's Go Get Stoned,"""Booker T. & the M.G.s""",1.0,0
1968,0.684,0.482,5,5,1,0.0371,0.778,0.000351,0.14800000000000002,0.7490000000000001,6,3,0.59,0,7F1eoVZd2ySSJ70iP3PN1m,I Get The Sweetest Feeling,Jackie Wilson,1.0,0
1968,0.38799999999999996,0.449,3,5,1,0.08800000000000001,0.44299999999999995,0.0,0.265,0.6920000000000001,9,3,0.55,0,1tjpccwiGZTMDfHr5VGCmT,I Wish It Would Rain,The Temptations,1.0,0
1968,0.769,0.3670000000000001,2,5,1,0.0312,0.684,1.62e-05,0.081,0.535,5,3,0.74,0,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,1.0,0
1968,0.703,0.6629999999999999,0,5,1,0.0415,0.109,0.797,0.0831,0.974,6,2,0.45,0,06yzME6dtXmBFO4DB5rVaT,Soul Limbo,"""Booker T. & the M.G.s""",1.0,0
1968-01-01,0.355,0.4320000000000001,4,5,1,0.0423,0.0628,0.0,0.109,0.613,9,5,0.36,0,0IoDOXfEmOBPGwKL9mfdCj,Goin' Down Slow,"""Howlin Wolf""",1.0,0
1968-01-15,0.496,0.449,4,5,1,0.0277,0.364,8.48e-06,0.12,0.547,6,3,0.49,0,6mM3QPK502fHwOYaj6ELmm,Goin' Back,The Byrds,1.0,0
1968-01-15,0.48,0.435,7,5,1,0.0359,0.233,7.75e-05,0.204,0.5379999999999999,5,2,0.5,0,3Lk77QOBVywNAVSqOPcuw2,Wasn't Born to Follow,The Byrds,1.0,0
1968-01-22,0.7609999999999999,0.605,10,5,1,0.0498,0.209,0.0,0.135,0.941,6,3,0.61,0,2oZmMp5M6L0Rh7G84Um2tF,Chain of Fools,Aretha Franklin,1.0,0
1968-01-22,0.65,0.32299999999999995,0,5,1,0.0283,0.213,0.0,0.187,0.276,6,3,0.69,0,5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,1.0,0
1968-01-22,0.483,0.579,5,5,1,0.116,0.481,0.00141,0.242,0.8909999999999999,6,2,0.56,0,2hEwjc5DZVPcC4cVVBuMr5,(You're The) Devil In Disguise,Elvis Presley,1.0,0
1968-03-01,0.322,0.227,6,5,1,0.0384,0.951,2.61e-06,0.114,0.218,9,5,0.55,0,0TUPxOcJc4R3PbWo8QwC3m,Cactus Tree,Joni Mitchell,1.0,0
1968-04-03,0.606,0.457,6,5,0,0.0497,0.713,2.53e-05,0.0747,0.813,5,4,0.77,0,0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,1.0,0
1968-04-03,0.259,0.241,2,4,1,0.042,0.5539999999999999,6.62e-06,0.0849,0.275,9,4,0.67,0,6dfhF1BDGmhM69fnCb6wSC,America,Simon & Garfunkel,1.0,0
1968-04-18,0.477,0.433,11,5,0,0.0247,0.6890000000000001,0.000195,0.151,0.611,4,3,0.69,0,1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,1.0,0
1968-04-27,0.703,0.529,7,5,1,0.1,0.0168,0.000573,0.9109999999999999,0.772,6,3,0.61,0,1MQWtVcs0PKsY4PA6ZvLiy,Dance to the Music,Sly & The Family Stone,1.0,0
1968-05-01,0.621,0.524,0,4,1,0.0803,0.0652,0.00199,0.893,0.889,6,3,0.7,0,2fDHuS1PTkHBbCWWZF1ph9,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,1.0,0
1968-05-02,0.564,0.53,8,5,1,0.48,0.133,0.0,0.321,0.8079999999999999,5,4,0.31,0,0WX2E105LedqAkjzj5fe2r,"Blue Suede Shoes - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Carl Perkins,1.0,0
1968-06-14,0.59,0.355,9,5,1,0.0352,0.48,0.0,0.0585,0.499,7,4,0.75,0,3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,1.0,0
1968-06-14,0.687,0.63,6,5,1,0.0389,0.249,0.0,0.221,0.926,6,2,0.68,0,4yQw7FR9lcvL6RHtegbJBh,Think,Aretha Franklin,1.0,0
1968-06-14,0.513,0.303,3,5,1,0.0374,0.57,0.0,0.0803,0.629,5,2,0.59,0,4VijLEUxHEzbWKYL5u9wuN,You Send Me,Aretha Franklin,1.0,0
1968-07-01,0.63,0.551,9,5,1,0.0549,0.373,5.75e-05,0.103,0.518,7,5,0.73,0,0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,The Band,1.0,0
1968-07-01,0.384,0.355,7,5,1,0.0295,0.125,0.392,0.0701,0.505,7,5,0.44,0,0aY5bJ4jRHiOd8eCMWmcy8,Sitting On Top Of The World,Cream,1.0,0
1968-07-01,0.47600000000000003,0.504,0,5,1,0.0282,0.295,0.000153,0.256,0.9470000000000001,9,3,0.44,0,2uxsnsH0XzOBZkMrSFVmll,Born Under A Bad Sign,Cream,1.0,0
1968-07-01,0.391,0.7559999999999999,7,5,1,0.0648,0.413,0.0418,0.879,0.8390000000000001,7,4,0.61,0,6PUabSMXmPnZna361Wwmf7,Crossroads - Live,Cream,1.0,0
1968-07-01,0.5529999999999999,0.5760000000000001,0,5,1,0.0304,0.191,0.006640000000000001,0.0365,0.457,5,5,0.74,0,3Xls4cNOwy01dtrNXb1inG,White Room,Cream,1.0,0
1968-07-01,0.445,0.376,4,5,1,0.0312,0.321,0.0,0.0702,0.526,6,3,0.53,0,1IoRkyadylakMOukD7uN67,I Shall Be Released - Remastered,The Band,1.0,0
1968-08-12,0.443,0.727,4,5,1,0.145,0.263,0.00014099999999999998,0.16899999999999998,0.5660000000000001,8,4,0.68,0,1xKQbqQtQWrtQS47fUJBtl,Piece of My Heart,Janis Joplin,1.0,0
1968-08-12,0.295,0.29600000000000004,5,5,1,0.0291,0.0936,0.000213,0.128,0.384,9,4,0.59,0,3eYCJXTViFwl5mdtcTsF4G,Summertime,Janis Joplin,1.0,0
1968-08-12,0.398,0.266,11,5,0,0.0396,0.516,0.0165,0.218,0.25,4,9,0.54,0,6jXzkgISP6UfMEEaKkxWJw,Ball and Chain,Janis Joplin,1.0,0
1968-08-26,0.711,0.362,3,5,0,0.0381,0.272,0.0,0.127,0.616,6,3,0.63,0,1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,0.0,0
1968-08-30,0.512,0.426,7,5,1,0.0449,0.109,0.00225,0.764,0.7,7,3,0.56,0,6kPxXhjSvy8RsmZBAJUiFs,You Ain't Goin' Nowhere,The Byrds,1.0,0
1968-10-25,0.438,0.805,8,5,1,0.0624,0.00255,5.69e-05,0.0842,0.564,6,4,0.77,0,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,1.0,0
1968-10-25,0.486,0.963,0,5,0,0.129,0.248,2.39e-06,0.158,0.5329999999999999,6,2,0.6,0,1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,Jimi Hendrix,1.0,0
1968-10-25,0.214,0.91,8,5,1,0.389,0.48,0.00839,0.0517,0.447,9,5,0.67,0,2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return),Jimi Hendrix,1.0,0
1968-11-01,0.518,0.385,4,5,1,0.0339,0.23,0.000226,0.124,0.7120000000000001,4,4,0.64,0,4dBI72rgkmG0gTzswyBTzz,Sweet Thing - 1999 Remaster,Van Morrison,1.0,0
1968-11-08,0.635,0.39299999999999996,10,5,1,0.0428,0.39399999999999996,0.0,0.255,0.4270000000000001,5,3,0.54,0,3Rhxe6P1im82NFVkt9X2qZ,I'm Gonna Make You Love Me,The Temptations,1.0,0
1968-11-22,0.8270000000000001,0.952,0,5,1,0.0314,0.172,0.00043,0.228,0.971,6,3,0.54,0,5HOQNAXcPSwV7Gt8AV8qiP,Picture Book - 2018 Stereo Remaster,The Kinks,1.0,0
1968-11-22,0.6859999999999999,0.127,7,5,1,0.0342,0.754,1.41e-05,0.0573,0.3720000000000001,5,2,0.75,0,5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,1.0,0
1968-12-01,0.524,0.519,6,5,1,0.043,0.195,0.0,0.523,0.847,6,3,0.73,0,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,1.0,0
1968-12-06,0.7020000000000001,0.6679999999999999,9,5,1,0.214,0.518,0.0,0.0588,0.561,6,6,0.75,0,1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,1.0,0
1969,0.588,0.611,11,5,1,0.0311,0.197,8.79e-05,0.0518,0.937,7,2,0.57,0,16dz1n3ctolQbuZPtvHVqH,Love Man,Otis Redding,1.0,0
1969,0.489,0.349,2,5,0,0.0323,0.6759999999999999,0.0789,0.0866,0.622,6,3,0.65,0,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,Santana,1.0,0
1969,0.637,0.107,5,4,1,0.0349,0.911,0.00146,0.103,0.29600000000000004,4,6,0.7,0,11VwZwNF29HrqwalYUMitb,Pale Blue Eyes,The Velvet Underground,1.0,0
1969,0.315,0.64,4,5,0,0.0339,0.32899999999999996,0.341,0.0879,0.583,5,5,0.59,0,701oRFDRzsz3WdhCFOtUJj,Whipping Post,The Allman Brothers Band,1.0,0
1969,0.7040000000000001,0.528,5,5,1,0.0358,0.22,0.35,0.14,0.73,6,4,0.62,0,5tmrnhMxx39jnu3kjopMdP,Evil Ways,Santana,1.0,0
1969-01-01,0.693,0.687,5,5,1,0.0973,0.575,0.0,0.39799999999999996,0.6990000000000001,5,3,0.55,0,6aL6pPBaTMGgM558mplSnj,I Can't Get Next To You,The Temptations,1.0,0
1969-01-01,0.5479999999999999,0.493,1,5,1,0.0282,0.5770000000000001,0.0195,0.13,0.568,6,2,0.52,0,6NDg4EyQE5lalcCEEpytsM,"(Ummmm, Oh Yeah) Dearest",Buddy Holly,1.0,0
1969-01-01,0.523,0.941,4,6,0,0.0377,0.0878,0.14800000000000002,0.106,0.145,6,3,0.56,0,79MMMdYL00iwKVHBSAUkLY,I Wanna Be Your Dog - 2019 Remaster,The Stooges,1.0,0
1969-01-01,0.586,0.772,9,6,1,0.0292,0.00557,0.0346,0.13699999999999998,0.727,6,5,0.41,0,6hAOC89VqirgFxREaQoGDQ,No Fun - 2019 Remaster,The Stooges,1.0,0
1969-01-01,0.485,0.8290000000000001,2,5,1,0.0524,0.000176,0.0229,0.17800000000000002,0.726,5,4,0.43,0,4bscUDqkO6soLEFXMr22ji,1969 - 2019 Remaster,The Stooges,1.0,0
1969-01-05,0.72,0.391,2,4,1,0.0342,0.163,8.290000000000001e-05,0.046,0.7859999999999999,6,3,0.62,0,2EZc13S7YRi6bTS3SKteRN,Proud Mary,Creedence Clearwater Revival,0.0,0
1969-01-12,0.476,0.7170000000000001,9,5,1,0.0949,0.0382,7.609999999999999e-05,0.0818,0.753,5,3,0.71,0,0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,1.0,0
1969-03-01,0.596,0.575,4,5,0,0.04,0.449,0.00010400000000000001,0.0839,0.745,5,3,0.52,0,08xsXR637CEqbxJmpFcuSA,Badge,Cream,1.0,0
1969-03-05,0.634,0.392,0,5,1,0.0259,0.5529999999999999,1.04e-05,0.0883,0.5870000000000001,4,3,0.58,0,5995dMCC91V6Gmgt5u0FUh,Lay Lady Lay - Alternative Version,The Byrds,1.0,0
1969-04-09,0.607,0.142,7,4,1,0.0382,0.843,0.000197,0.121,0.305,6,4,0.68,0,4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,Johnny Cash,1.0,0
